YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201708,120095,719571,3,.69,"NE","CAROLINA BEACH",34.037,-77.8913,342220,7753478
201708,120095,719571,4,.58,"NE","CAROLINA BEACH",34.0352,-77.892,342112,7753520
201708,120103,719601,1,8.35,"WNW","PENSACOLA BEACH",30.3548,-87.2771,3021288,8716626
201708,120103,719610,1,4.75,"NE","WEST SANTA ROSA SOUND",30.4025,-87.0375,3024150,872250
201708,120103,719611,1,4,"W","DESTIN",30.39,-86.5671,3023400,8634026
201708,120103,719612,1,3.78,"ENE","ORANGE BEACH",30.3083,-87.5102,3018498,8730612
201708,120104,719602,1,2,"N","PACE",30.629,-87.15,3037740,879000
201708,120107,719669,1,2.26,"NW","CARROLLTON",40.5951,-81.1077,4035706,816462
201708,120108,719670,1,.69,"N","HENLEIN",41.41,-80.38,4124600,8022800
201708,120109,719671,1,2.1,"NE","YORKTOWN",40.47,-81.49,4028200,8129400
201708,120109,719672,1,1.74,"NE","YORKTOWN",40.47,-81.5,4028200,8130000
201708,120109,719673,1,.87,"SE","NEW PHILADELPHIA",40.49,-81.44,4029400,8126400
201708,120109,719674,1,1.26,"WSW","MALVERN",40.67,-81.2,4040200,8112000
201708,120109,719675,1,1.26,"WSW","CADIZ",40.26,-81.02,4015600,811200
201708,120109,719676,1,1.73,"WSW","EAST CADIZ",40.29,-80.98,4017400,8058800
201708,120111,719684,1,0,"N","SANDUSKY",43.42,-82.83,4325200,8249800
201708,120111,719685,1,.51,"W","WATERFORD",42.7,-83.41,4242000,8324600
201708,120111,719686,1,1.47,"SSE","ANDERSONVILLE",42.71,-83.47,4242600,8328200
201708,120111,719687,1,.51,"E","(PTK)PONTIAC ARPT",42.67,-83.41,4240200,8324600
201708,120111,719688,1,1.23,"SW","CHESTERFIELD",42.66,-82.85,4239600,8251000
201708,120111,719689,1,2.06,"SE","(MTC)MT CLEMENS/SELF",42.58,-82.8,4234800,8248000
201708,120111,719690,1,3.76,"SW","ALGONAC ARPT",42.56,-82.63,4233600,8237800
201708,120111,719695,1,1,"SSE","WYANDOTTE",42.1866,-83.1625,4211196,839750
201708,120114,719691,1,8.76,"E","METROPOLITAN BEACH",42.56,-82.63,4233600,8237800
201708,120114,719692,1,1,"SSE","WYANDOTTE",42.1866,-83.1625,4211196,839750
201708,120114,719693,1,6.08,"NNW","METROPOLITAN BEACH",42.66,-82.85,4239600,8251000
201708,120114,719694,1,1,"SSE","WYANDOTTE",42.1866,-83.1625,4211196,839750
201708,120114,720213,1,0,"N","METROPOLITAN BEACH",42.58,-82.8,4234800,8248000
201708,120115,719696,1,.87,"SE","INDUSTRY",40.64,-80.41,4038400,8024600
201708,120115,719697,1,.69,"S","ARNOLA",40.57,-79.75,4034200,7945000
201708,120115,719698,1,.52,"W","FAIRVIEW",40.68,-80.48,4040800,8028800
201708,120115,719699,1,.87,"NW","MIDLAND",40.64,-80.46,4038400,8027600
201708,120115,719705,1,.87,"SE","INDUSTRY",40.64,-80.41,4038400,8024600
201708,120115,719706,1,2.81,"N","EUCLID",41.04,-79.91,412400,7954600
201708,120115,719707,1,1.25,"WSW","BOYDSTOWN",40.92,-79.85,4055200,7951000
201708,120115,719708,1,1.26,"WSW","WEST ALIQUIPPA",40.62,-80.25,4037200,8015000
201708,120115,719709,1,.69,"N","SARVER",40.74,-79.73,4044400,7943800
201708,120115,719710,1,.53,"E","BURGETTSTOWN",40.38,-80.39,4022800,8023400
201708,120115,719712,1,1.26,"WSW","SHEARERSBURG",40.61,-79.67,4036600,7940200
201708,120115,719713,1,1.89,"ENE","BRAEBURN",40.6297,-79.6864,4037782,7941184
201708,120115,719714,1,.69,"S","ARNOLA",40.57,-79.75,4034200,7945000
201709,119265,723140,1,0,"N","WATEREE",33.8,-80.63,3348000,8037800
201709,119268,716150,1,1.34,"ESE","AUGUSTA",33.47,-81.95,3328200,8157000
201709,119269,716152,1,.58,"W","HAMBURG",33.48,-81.96,3328800,8157600
201709,119276,716214,1,.84,"NW","MERRICOURT",46.21,-98.76,4612600,9845600
201709,119276,716216,1,3.95,"NNW","MONANGO",46.22,-98.62,4613200,9837200
201709,119276,716222,1,5.04,"NNE","MERRICOURT",46.27,-98.72,4616200,9843200
201709,119276,716224,1,5.51,"ESE","EDGELEY",46.33,-98.6,4619800,9836000
201709,119276,716225,1,5.61,"S","EDGELEY",46.29,-98.72,4617400,9843200
201709,119276,716228,1,6,"SE","MARION",46.5386,-98.2407,4632316,9814442
201709,119276,718141,1,3.31,"WSW","GRAND RAPIDS",46.4279,-98.4317,4625674,9825902
201709,119276,718142,1,5.14,"SSW","DICKEY",46.4575,-98.4937,4627450,9829622
201709,119355,716489,1,41.06,"NW","ONTONAGON",47.32,-89.87,4719200,8952200
201709,119356,716491,1,0,"N","ONTONAGON LIGHT",46.88,-89.33,4652800,8919800
201709,119356,716493,1,.35,"N","BEACON HILL",47.135,-88.8191,478100,8849146
201709,119356,716494,1,0,"N","ROCK OF AGES LIGHT",47.77,-89.22,4746200,8913200
201709,119356,716496,1,33.97,"SW","ROCK OF AGES LIGHT",47.4,-89.7,4724000,8942000
201709,119356,716499,1,0,"N","TRAVERSE BAY",47.19,-88.23,4711400,8813800
201709,119356,716500,1,11.83,"N","MARQUETTE",46.721,-87.412,4643260,8724720
201709,119356,716505,1,0,"N","MUNISING",46.42,-86.66,4625200,8639600
201709,119356,716506,1,3.74,"SSW","GRAND ISLAND HARBOR LIGHT",46.41,-86.65,4624600,8639000
201709,119356,716507,1,0,"N","GRAND MARAIS LIGHT",46.68,-85.97,4640800,8558200
201709,119359,716508,1,6.37,"SSW","POINT PENINSULA LIGHT",45.58,-86.9987,4534800,8659922
201709,119360,716509,1,8,"ENE","MARENISCO",46.4243,-89.5249,4625458,8931494
201709,119360,716510,1,2.49,"WSW","STAMBAUGH CITY ARPT",46.06,-88.68,463600,8840800
201709,119360,716511,1,3.17,"NE","SCOTT LAKE",46.05,-88.52,463000,8831200
201709,119360,716512,1,0,"N","LAURIUM",47.23,-88.45,4713800,8827000
201709,119360,717460,1,1.97,"SW","STANWOOD",47.11,-88.71,476600,8842600
201709,119360,717461,1,.57,"SSE","CENTENNIAL HGTS",47.2625,-88.4447,4715750,8826682
201709,119360,717462,1,7.79,"SE","TAMARACK",47.16,-88.25,479600,8815000
201709,119360,717463,1,.95,"E","HURLEY",46.43,-90.13,4625800,907800
201709,119360,717464,1,6.97,"ESE","NESTORIA",46.54,-88.13,4632400,887800
201709,119360,717465,1,2.76,"WNW","AUSTIN",46.3,-87.5,4618000,8730000
201709,119454,716934,1,.1,"NE","DANCY",33.671,-89.0689,3340260,894134
201709,119454,717087,1,3.61,"NNW","SYLVARENA",32.0653,-89.4108,323918,8924648
201709,119454,717089,1,1.21,"SE","PURVIS",31.1374,-89.4059,318244,8924354
201709,119454,717090,1,4.56,"NNE","GANDSI",31.6315,-89.472,3137890,8928320
201709,119454,717091,1,.54,"S","GANDSI",31.5622,-89.4988,3133732,8929928
201709,119454,717093,1,3.64,"NW","TALOWAH",31.11,-89.47,316600,8928200
201709,119454,717094,1,1.05,"NE","ORA",31.6794,-89.5559,3140764,8933354
201709,119454,717095,1,4.46,"WNW","WILLIAMSBURG",31.6529,-89.6853,3139174,8941118
201709,119492,722710,1,3.84,"WSW","DAVENPORT ARPT",41.5919,-90.6441,4135514,9038646
201709,119492,722710,2,3.27,"SE","DAVENPORT ARPT",41.5841,-90.5387,4135046,9032322
201709,119492,722710,3,1.02,"W","BETTENDORF",41.5297,-90.5397,4131782,9032382
201709,119492,722710,4,1.2,"NE","CREDIT ISLAND",41.5127,-90.6043,4130762,9036258
201709,119492,722711,1,.86,"SE","BLUE GRASS",41.51,-90.76,4130600,9045600
201709,119492,722712,1,2.32,"NNW","DAVENPORT",41.56,-90.6,4133600,9036000
201709,119492,722713,1,2.32,"NNW","DAVENPORT",41.56,-90.6,4133600,9036000
201709,119497,717122,1,0,"N","GLENBURN",44.92,-68.83,4455200,6849800
201709,119497,717123,1,0,"N","OLD TOWN",44.93,-68.63,4455800,6837800
201709,119497,717124,1,0,"N","OLD TOWN",44.93,-68.63,4455800,6837800
201709,119498,717126,1,2.8,"SW","ALLAGASH",47.05,-69.09,473000,695400
201709,119498,717127,1,2.46,"ESE","MC NALLY",46.92,-68.52,4655200,6831200
201709,119498,717129,1,10.74,"W","AUGUSTINE POND ARPT",46.13,-68.79,467800,6847400
201709,119498,717130,1,2.81,"SW","MASARDIS",46.47,-68.39,4628200,6823400
201709,119498,717132,1,0,"N","NEW SWEDEN",46.95,-68.12,4657000,687200
201709,119498,717133,1,2.13,"NNW","NORTH LYNDON",46.96,-68.03,4657600,681800
201709,119498,717134,1,1.89,"E","CONNOR",46.95,-67.93,4657000,6755800
201709,119498,717135,1,.69,"N","BRIDGEWATER",46.43,-67.83,4625800,6749800
201709,119498,718087,1,0,"N","NEW SWEDEN",46.95,-68.12,4657000,687200
201709,119499,717142,1,4.16,"ENE","LONETREE",37.1927,-107.1,3711562,1076000
201709,119538,717328,1,6,"WNW","BOVINA",34.5532,-102.9974,3433192,10259844
201709,119538,717328,2,5,"NW","BLACK",34.7312,-102.6822,3443872,10240932
201709,119543,717365,1,1.27,"ENE","DOCKERY",36.3081,-81.0595,3618486,813570
201709,119543,717366,1,.25,"E","HAYS",36.2498,-81.1155,3614988,816930
201709,119544,717367,1,1.29,"WSW","EAGLE ROCK",37.6225,-79.8217,3737350,7949302
201709,119544,717368,1,1.09,"E","LEXINGTON",37.78,-79.43,3746800,7925800
201709,119544,717369,1,.24,"SE","BOONSBORO",37.4478,-79.2666,3726868,7915996
201709,119562,717420,1,.49,"SSW","PEARLAND",29.5638,-95.2839,2933828,9517034
201709,120461,721719,1,5.99,"N","MALLORYS",36.0362,-86.8106,362172,8648636
201709,120461,721720,1,2.16,"WNW","OGLESBY",36.06,-86.7667,363600,8646002
201709,120461,721721,1,5.99,"N","MALLORYS",36.0362,-86.8106,362172,8648636
201709,120462,721722,1,0,"N","MANCHESTER",35.48,-86.08,3528800,864800
201709,120463,721731,1,1.33,"ENE","LANDO",34.78,-81,3446800,8100
201709,120464,721732,1,1.36,"W","STONEHAVEN",35.169,-80.794,3510140,8047640
201709,120464,721732,2,.91,"W","LANSDOWNE",35.179,-80.786,3510740,8047160
201709,120464,721733,1,0,"N","LANDIS",35.55,-80.62,3533000,8037200
201709,120464,721734,1,.48,"NE","LORAY",35.825,-80.964,3549500,8057840
201709,120464,721734,2,.56,"W","TROUTMAN",35.7,-80.91,3542000,8054600
201709,120464,722049,1,.56,"E","GILKEY",35.45,-81.97,3527000,8158200
201709,120464,722051,1,.89,"SE","CONCORD",35.41,-80.59,3524600,8035400
201709,120464,722052,1,2.79,"ENE","CALDWELL",35.467,-80.805,3528020,8048300
201709,120464,723037,1,2.12,"SSW","SMITHVILLE",35.45,-80.888,3527000,8053280
201709,120464,723037,2,2.33,"W","CALDWELL",35.445,-80.891,3526700,8053460
201709,120464,723037,3,.77,"NE","CALDWELL",35.459,-80.842,3527540,8050520
201709,120464,723037,4,.92,"NNE","CALDWELL",35.462,-80.843,3527720,8050580
201709,120464,723039,1,2.13,"ESE","STATESVILLE",35.773,-80.863,3546380,8051780
201709,120472,721771,1,3.53,"ESE","BANCROFT",44.31,-89.45,4418600,8927000
201709,120472,721772,1,3.27,"ESE","BANCROFT",44.3,-89.46,4418000,8927600
201709,120472,721773,1,.69,"S","ALMOND",44.26,-89.4,4415600,8924000
201709,120472,721774,1,.69,"S","AMHERST JCT",44.46,-89.3,4427600,8918000
201709,120472,721775,1,3.76,"NNW","BLAINE",44.37,-89.33,4422200,8919800
201709,120472,721776,1,.5,"E","HIGH CLIFF",44.17,-88.27,4410200,8816200
201709,120472,721777,1,1.21,"NE","DARBOY",44.24,-88.36,4414400,8821600
201709,120472,721778,1,.69,"N","LITTLE CHUTE",44.29,-88.27,4417400,8816200
201709,120473,721782,1,.69,"S","ARBOR VITAE",45.91,-89.65,4554600,8939000
201709,120497,721898,1,1.48,"SSE","DIDDELL",41.6,-73.86,4136000,7351600
201709,120497,721899,1,.52,"E","DIDDELL",41.62,-73.86,4137200,7351600
201709,120497,721900,1,1.67,"WNW","CARMAN",42.78,-73.95,4246800,7357000
201709,120498,721901,1,1.47,"NNW","GOSHEN",41.85,-73.24,4151000,7314400
201709,120498,721902,1,1.24,"SE","FLANDERS",41.72,-73.43,4143200,7325800
201709,120498,721903,1,.86,"NE","WEST TORRINGTON",41.83,-73.14,4149800,738400
201709,120499,721904,1,1.85,"NNE","BRATTLEBORO",42.8758,-72.5604,4252548,7233624
201709,120499,721904,2,2.33,"S","EAST DUMMERSTON",42.8962,-72.5506,4253772,7233036
201709,120499,722249,1,.51,"W","WEST BRATTLEBORO",42.87,-72.61,4252200,7236600
201709,120499,722250,1,.51,"W","BRATTLEBORO",42.85,-72.58,4251000,7234800
201709,120499,722251,1,.91,"SSW","WEST BRATTLEBORO",42.8577,-72.6061,4251462,7236366
201709,120499,722251,2,2.2,"NE","WEST BRATTLEBORO",42.8889,-72.565,4253334,7233900
201709,120499,722252,1,2.12,"ENE","WEST BRATTLEBORO",42.8844,-72.5631,4253064,7233786
201709,120499,722253,1,.26,"NNE","BRATTLEBORO",42.8537,-72.5687,4251222,7234122
201709,120502,721941,1,5.37,"NE","SAHUARITA",31.9982,-110.8781,3159892,11052686
201709,120508,721983,1,86.16,"W","MESCAL",31.9126,-111.8975,3154756,11153850
201709,120510,721991,1,8,"N","SHOSHONE",43.0458,-114.4,432748,11424000
201709,120523,722040,1,2.87,"ESE","MISSION VLY",28.8773,-97.1603,2852638,979618
201709,120523,722040,2,.89,"NNW","CRAIG",28.9121,-97.0848,2854726,975088
201709,120523,722040,3,2.58,"NW","VICTORIA",28.8282,-97.0079,2849692,97474
201709,120523,722040,4,2.73,"SSW","BLOOMINGTON",28.6153,-96.9015,2836918,9654090
201709,120523,722040,5,4.85,"NE","MC FADDIN",28.6045,-96.9495,2836270,9656970
201709,120523,722041,1,2.67,"NNW","TIVOLI GULF CST ARPT",28.5058,-96.8864,2830348,9653184
201709,120523,722041,2,2.72,"SE","TIVOLI GULF CST ARPT",28.4476,-96.8332,2826856,9649992
201709,120523,722041,3,2.87,"ESE","TIVOLI GULF CST ARPT",28.4542,-96.8263,2827252,9649578
201709,120523,722041,4,3.02,"N","TIVOLI GULF CST ARPT",28.5137,-96.8733,2830822,9652398
201709,120524,722042,1,2.27,"W","LAREDO",27.5552,-99.5066,2733312,9930396
201709,120524,722042,2,1.21,"S","(LRD)LAREDO INTL ARP",27.6028,-99.5234,2736168,9931404
201709,120524,722042,3,1.05,"S","ORVIL",27.6349,-99.4819,2738094,9928914
201709,120524,722042,4,1.74,"SW","LAKE CASA BLANCA",27.5516,-99.4393,2733096,9926358
201709,120524,722042,5,4.12,"SE","LAREDO AFB",27.487,-99.4235,2729220,9925410
201709,120524,722042,6,3.13,"WSW","LAREDO AFB",27.5096,-99.5155,2730576,9930930
201709,120524,722043,1,4.83,"SSE","LAREDO LINK ARPT",27.367,-99.4359,2722020,9926154
201709,120524,722043,2,2.14,"SE","LAREDO LINK ARPT",27.4075,-99.4462,2724450,9926772
201709,120524,722043,3,1.32,"SW","LAREDO LINK ARPT",27.4184,-99.487,2725104,9929220
201709,120524,722043,4,7.38,"SSW","LAREDO LINK ARPT",27.3267,-99.5004,2719602,9930024
201709,120524,722044,1,5.54,"W","PESCADITO",27.5029,-99.3604,2730174,9921624
201709,120524,722044,2,4.61,"W","PESCADITO",27.4879,-99.344,2729274,9920640
201709,120524,722044,3,5.67,"WSW","PESCADITO",27.4771,-99.3588,2728626,9921528
201709,120524,722044,4,6.3,"ENE","LAREDO LINK ARPT",27.4794,-99.3837,2728764,9923022
201709,120524,722044,5,5.49,"SSE","LAKE CASA BLANCA",27.498,-99.3823,2729880,9922938
201709,120524,722045,1,2.16,"SSE","LAREDO AFB",27.5,-99.46,2730000,9927600
201709,120524,722045,2,4.4,"SSE","LAKE CASA BLANCA",27.5084,-99.4016,2730504,9924096
201709,120524,722045,3,5.19,"NE","LAREDO LINK ARPT",27.4786,-99.4055,2728716,9924330
201709,120524,722045,4,3.52,"SSE","LAREDO AFB",27.483,-99.4479,2728980,9926874
201709,120524,722047,1,3.85,"ENE","GARDENDALE",28.5376,-99.1599,2832256,999594
201709,120524,722047,2,2.5,"NNW","GARDENDALE",28.5541,-99.2337,2833246,9914022
201709,120524,722047,3,6.06,"N","GARDENDALE",28.6075,-99.2268,2836450,9913608
201709,120524,722047,4,6.41,"NE","GARDENDALE",28.5846,-99.1441,2835076,998646
201709,120525,722046,1,12.84,"WNW","TUNA",28.3896,-99.4757,2823376,9928542
201709,120525,722046,2,3.2,"WSW","COTULLA",28.4061,-99.2752,2824366,9916512
201709,120525,722046,3,12.33,"ESE","ARTESIA WELLS",28.2186,-99.0898,2813116,995388
201709,120525,722046,4,13.65,"E","ARTESIA WELLS",28.2598,-99.0569,2815588,993414
201709,120525,722046,5,.62,"ENE","COTULLA",28.4326,-99.2203,2825956,9913218
201709,120525,722046,6,10.47,"WSW","WOODWARD",28.4459,-99.4634,2826754,9927804
201709,120526,722048,1,5.82,"SE","LAGARTEO",28.0531,-97.8921,283186,9753526
201709,120526,722048,2,5.73,"SE","LAGARTEO",28.0545,-97.8925,283270,9753550
201709,120531,722053,1,4.87,"N","TAYLORSVILLE ARPT",36,-81.21,3600,8112600
201709,120537,722085,1,.89,"NW","REID",35.13,-82.93,357800,8255800
201709,120537,722086,1,.69,"S","OAKLAND",35.11,-82.98,356600,8258800
201709,120537,722088,1,6.86,"ESE","GRIMESHAWES",35.029,-83.016,351740,83960
201709,120537,722089,1,6.86,"ESE","GRIMESHAWES",35.029,-83.016,351740,83960
201709,120538,722091,1,6.16,"NW","JOCASSEE",35.02,-83.02,351200,831200
201709,120540,722094,1,.79,"WSW","RIVERSIDE",35.2761,-91.2432,3516566,9114592
201709,120540,722094,2,.3,"S","RIVERSIDE",35.2758,-91.231,3516548,9113860
201709,120540,722094,3,.69,"NNW","PATTERSON",35.259,-91.2353,3515540,9114118
201709,120540,722094,4,.6,"N","CAVELL",35.2585,-91.248,3515510,9114880
201709,120541,722180,1,.32,"NNW","MC DONALD",39.7845,-101.3713,3947070,10122278
201709,120541,722181,1,.35,"N","MC DONALD",39.7851,-101.3698,3947106,10122188
201709,120543,722182,1,6.84,"N","PECONIC",39.4183,-102.1454,3925098,1028724
201709,120544,722183,1,10.06,"NNE","REAGER",39.9648,-100.0284,3957888,1001704
201709,120545,722184,1,.35,"NNE","DELL CITY",31.9348,-105.1982,3156088,10511892
201709,120546,722185,1,.88,"SSW","VINTON",31.9382,-106.6058,3156292,10636348
201709,120546,722185,2,3.31,"W","MONTOYA",31.8625,-106.6258,3151750,10637548
201709,120546,722185,3,.2,"E","MONTOYA",31.8695,-106.5667,3152170,10634002
201709,120546,722185,4,2.24,"ENE","CANUTILLO",31.9336,-106.5653,3156016,10633918
201709,120547,722186,1,16.8,"ESE","PLAYAS",31.915,-108.3238,3154900,10819428
201709,120547,722187,1,17,"SSW","WILNA",31.971,-108.3362,3158260,10820172
201709,120549,722189,1,4.31,"NNW","SILVER CITY",32.8232,-108.3087,3249392,10818522
201709,120549,722189,2,3.53,"S","PINOS ALTOS",32.8193,-108.2277,3249158,10813662
201709,120549,722189,3,3.36,"SE","SLVR CITY TURNER ARP",32.6955,-108.2394,3241730,10814364
201711,121178,725509,1,1.09,"ESE","TATUM",34.8246,-85.5019,3449476,8530114
201711,121178,725510,1,2.04,"N","HULETT",33.6495,-84.9283,3338970,8455698
201711,121178,725510,2,.49,"SSW","BANNING",33.5132,-84.932,3330792,8455920
201711,121178,725511,1,3.75,"N","FAIRPLAY",33.6833,-84.882,3340998,8452920
201711,121178,725512,1,2.63,"SSW","FOXBORO",33.8134,-84.7327,3348804,8443962
201711,121178,725513,1,.7,"SSE","YATES",33.4604,-84.8958,3327624,8453748
201711,121178,725514,1,.69,"SSW","MC BRIDE",33.3706,-84.7842,3322236,8447052
201711,121178,725514,2,2.11,"N","SHARPSBURG",33.36,-84.643,3321600,8438580
201711,121178,725515,1,1.69,"E","FAIRBURN SKY PORT",33.533,-84.6009,3331980,8436054
201711,121178,725516,1,.21,"NNE","SHAKE RAG",33.4226,-84.568,3325356,8434080
201711,121178,725517,1,.89,"SSW","ALVATON",33.1577,-84.5844,339462,8435064
201711,121220,725746,1,9.23,"WNW","VAITOGI",-14.3311,-170.8182,-1419866,17049092
201711,121220,725746,2,2.57,"NE","PAGO PAGO",-14.2728,-170.5737,-1416368,17034422
201711,121220,725747,1,2.69,"ENE","OFU",-14.1815,-169.6646,-1410890,16939876
201711,121220,725747,2,6.3,"ENE","TA'U",-14.2496,-169.4215,-1414976,16925290
201711,121242,725819,1,0,"N","STANNARD ROCK LIGHT",47.18,-87.23,4710800,8713800
201710,120889,723790,2,.46,"NE","HARRISON",40.7543,-74.1632,4045258,749792
201710,120889,723790,3,.49,"NE","HARRISON",40.7549,-74.163,4045294,749780
201710,120889,723790,4,.52,"NE","HARRISON",40.7547,-74.1623,4045282,749738
201710,120889,723791,1,.55,"NNE","RAMSEY",41.0567,-74.1444,413402,748664
201710,120889,723791,2,.59,"NNE","RAMSEY",41.0575,-74.1445,413450,748670
201710,120889,723791,3,1.08,"ENE","RAMSEY",41.0586,-74.1326,413516,747956
201710,120889,723791,4,1.04,"ENE","RAMSEY",41.0575,-74.1327,413450,747962
201710,120889,723792,1,.17,"NE","MAHWAH",41.1019,-74.1478,416114,748868
201710,120889,723792,2,.2,"NE","MAHWAH",41.102,-74.1473,416120,748838
201710,120889,723792,3,.25,"SE","MAHWAH",41.0978,-74.1461,415868,748766
201710,120889,723792,4,.23,"SE","MAHWAH",41.0978,-74.1468,415868,748808
201710,120890,723794,1,.46,"ESE","TARRYTOWN",41.0676,-73.8619,414056,7351714
201710,120890,723794,2,.56,"ENE","TARRYTOWN",41.0721,-73.8597,414326,7351582
201710,120890,723794,3,.53,"ENE","TARRYTOWN",41.0722,-73.8603,414332,7351618
201710,120890,723794,4,.42,"ESE","TARRYTOWN",41.0678,-73.8626,414068,7351756
201710,120890,723795,1,.18,"ENE","PORT RICHMOND",40.6307,-74.1467,4037842,748802
201710,120890,723795,2,.2,"ENE","PORT RICHMOND",40.6313,-74.1466,4037878,748796
201710,120890,723795,3,.18,"NE","PORT RICHMOND",40.6315,-74.1472,4037890,748832
201710,120890,723795,4,.15,"ENE","PORT RICHMOND",40.6308,-74.1473,4037848,748838
201710,120890,723796,1,1,"SSW","GARDEN CITY SOUTH",40.6873,-73.6594,4041238,7339564
201710,120890,723796,2,.96,"SSW","GARDEN CITY SOUTH",40.688,-73.6591,4041280,7339546
201710,120890,723796,3,.97,"SSW","GARDEN CITY SOUTH",40.6881,-73.6597,4041286,7339582
201710,120890,723796,4,1,"SSW","GARDEN CITY SOUTH",40.6876,-73.6599,4041256,7339594
201710,120890,723797,1,1.23,"WNW","PELHAM MANOR",40.8859,-73.8222,4053154,7349332
201710,120890,723797,2,1.39,"WNW","PELHAM MANOR",40.8878,-73.8245,4053268,7349470
201710,120890,723797,3,1.41,"WNW","PELHAM MANOR",40.8876,-73.825,4053256,7349500
201710,120890,723797,4,1.35,"WNW","PELHAM MANOR",40.8866,-73.8244,4053196,7349464
201710,120890,723797,5,1.26,"WNW","PELHAM MANOR",40.8857,-73.8229,4053142,7349374
201710,120895,723807,1,3.77,"ESE","ANIMAS",31.9265,-108.742,3155590,10844520
201710,120895,723808,1,2.11,"WNW","ANIMAS",31.9579,-108.8347,3157474,10850082
201710,120895,723808,2,5.25,"ENE","ANIMAS",31.9661,-108.7125,3157966,10842750
201710,120895,723808,3,7.58,"SE","ANIMAS",31.8886,-108.6929,3153316,10841574
201710,120895,723808,4,4.89,"SSW","ANIMAS",31.8851,-108.8333,3153106,10849998
201710,120896,723817,1,.93,"E","HILLSBORO",32.9205,-107.5641,3255230,10733846
201710,120916,723876,1,1.07,"W","IMBODEN",36.2,-91.1893,3612000,9111358
201710,120916,723876,2,1.44,"ENE","IMBODEN",36.2078,-91.146,3612468,918760
201710,120947,723952,1,2.89,"NW","MANSON",47.9055,-120.2193,4754330,12013158
201710,120947,723952,2,2.73,"NW","MANSON",47.9057,-120.2148,4754342,12012888
201710,120947,723952,3,2.89,"NW","MANSON",47.9082,-120.2159,4754492,12012954
201710,120947,723952,4,2.99,"NW","MANSON",47.9083,-120.2187,4754498,12013122
201710,120959,724024,1,98.22,"WNW","AGUA DULCE",28.4676,-99.3233,2828056,9919398
201710,120959,724024,2,100.96,"WNW","AGUA DULCE",28.4012,-99.4098,2824072,9924588
201710,120959,724024,3,89.26,"WNW","AGUA DULCE",28.3649,-99.2168,2821894,9913008
201710,120959,724024,4,69.64,"WNW","AGUA DULCE",28.083,-98.9951,284980,9859706
201710,120959,724024,5,59.71,"WNW","AGUA DULCE",28.0746,-98.8275,284476,9849650
201710,120959,724024,6,85.71,"WNW","AGUA DULCE",28.3699,-99.1489,2822194,998934
201710,120959,724031,1,24.97,"SSW","TILDEN",28.1449,-98.7698,288694,9846188
201710,120959,724031,2,27.91,"SSW","TILDEN",28.0916,-98.7616,285496,9845696
201710,120959,724031,3,8.96,"SW","WANTZ",28.2942,-98.535,2817652,9832100
201710,120959,724031,4,6.49,"ESE","WANTZ",28.3758,-98.3469,2822548,9820814
201710,120959,724031,5,4.61,"E","WANTZ",28.4037,-98.3743,2824222,9822458
201710,120959,724031,6,9.86,"SSW","TILDEN",28.3167,-98.6078,2819002,9836468
201710,120966,724091,1,2.34,"ENE","PORT O'CONNOR",28.446,-96.396,2826760,9623760
201710,120966,724091,2,1.15,"SSW","PORT O'CONNOR",28.4144,-96.4366,2824864,9626196
201710,120966,724092,1,47.99,"ENE","PLTFM 17SE PRT ARNSAS",27.833,-96.017,2749980,961020
201710,120966,724093,1,36.78,"E","PLTFM 17SE PRT ARNSAS",27.733,-96.183,2743980,9610980
201710,120976,724161,1,9.74,"SSE","PORT OF PALM BEACH",26.6127,-80.0345,2636762,802070
201710,120976,724162,1,1.42,"ESE","PORT EVERGLADES",26.09,-80.11,265400,806600
201710,120976,724163,1,8.51,"N","KEY BISCAYNE",25.9009,-80.124,2554054,807440
201710,120976,724164,1,3.34,"SW","GOVERNMENT CUT",25.73,-80.16,2543800,809600
201710,120976,724165,1,6.78,"S","HALLANDALE BEACH",25.902,-80.1243,2554120,807458
201710,120976,724166,1,5.72,"SSW","GOVERNMENT CUT",25.693,-80.1638,2541580,809828
201710,120977,724167,1,11.48,"NNE","BOCA RATON",26.49,-80.03,2629400,801800
201710,120978,724168,1,10.01,"SE","GOVERNMENT CUT",25.65,-80.04,2539000,802400
201710,120979,724169,1,9.32,"NNE","BOCA RATON",26.46,-80.04,2627600,802400
201710,120981,724171,1,10.37,"NNW","MIRAMAR",26.14,-80.46,268400,8027600
201710,120981,724171,2,10.36,"NNW","MIRAMAR",26.14,-80.4598,268400,8027588
201710,120990,724212,1,4.03,"WNW","OCEAN RIDGE",26.5436,-80.1096,2632616,806576
201710,120990,724212,2,4,"WSW","HYPOLUXO",26.5472,-80.1095,2632832,806570
201710,120990,724213,1,2.26,"E","WESTWOOD LAKES",25.7333,-80.3439,2543998,8020634
201710,120990,724213,2,1.88,"ENE","WESTWOOD LAKES",25.7367,-80.3507,2544202,8021042
201710,120990,724214,1,2.18,"SW","PALM SPGS",26.6451,-80.0716,2638706,804296
201708,117299,709164,1,.53,"W","NEW SALEM",39.9,-76.79,3954000,7647400
201708,117299,709165,1,1.81,"SSW","SKYLINE VIEW",40.3245,-76.7278,4019470,7643668
